ID,Storage day,Average Firmness,Rupture Force,Toughness,Penetrating Force,Penetrating Energy,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700
62,24,0.696,5.28,16.816,1.249,15.538,8.3744,9.7844,10.9744,11.8622,12.5556,13.8744,14.9833,15.5656,16.2389,17.7778,20.8633,25.8922,31.6789,35.8944,38.1722,40.2989,41.3822,40.6378,39.5367,38.8544,38.1700,36.7433,35.5533,36.3433,46.3620,47.9643,49.5665,51.1688,52.7710,54.3733,55.9756
63,24,0.67,6.909,27.382,2.517,24.617,7.3422,8.2744,9.1167,9.8344,10.5911,11.9100,13.0389,13.7189,14.4911,16.1211,19.2978,24.4144,30.2878,34.5911,36.9933,39.4211,40.8622,40.4744,39.6656,39.1700,38.5133,36.9678,35.8422,36.8600,46.7421,48.4555,50.1689,51.8823,53.5956,55.3090,57.0224
64,24,0.433,2.823,7.945,0.434,5.856,7.8811,8.7478,9.4789,10.0889,10.7311,11.9600,13.1156,13.9156,14.7689,16.4322,19.3733,23.5967,27.9944,31.3256,33.5378,35.8389,37.6333,38.2944,38.5744,39.0089,39.2178,38.4800,37.7333,38.9022,46.0675,47.7641,49.4608,51.1574,52.8540,54.5507,56.2473
65,24,0.575,1.96,2.736,1.13,18.8,6.0356,6.4867,6.9111,7.2656,7.5378,8.0089,8.4556,8.9433,9.5189,10.5200,12.2344,14.8022,17.8778,20.6567,22.8756,25.5356,27.8289,29.0833,30.0911,31.0833,31.6244,31.6578,32.1267,33.8000,36.3118,37.7469,39.1820,40.6171,42.0521,43.4872,44.9223
66,24,0.681,4.905,13.909,1.143,14.656,9.5622,10.8389,11.8456,12.3933,13.1856,14.7433,15.9978,16.5856,17.3389,19.0078,22.3211,27.6900,33.7367,37.9767,40.1500,42.3111,43.5267,42.8700,41.8578,41.2378,40.5733,38.9922,37.7600,38.6300,49.0161,50.7003,52.3845,54.0686,55.7528,57.4370,59.1212
67,24,0.796,4.956,13.245,0.687,9.481,8.8089,9.8544,10.8833,11.7267,12.6767,14.2667,15.6800,16.6144,17.7311,19.6989,22.9778,27.7489,32.8300,36.5822,38.9400,41.4511,43.2233,43.5900,43.5533,43.6956,43.5489,42.4633,41.5733,42.7400,51.7576,53.6220,55.4864,57.3509,59.2153,61.0797,62.9441
68,24,0.448,2.743,6.568,0.427,5.941,5.5622,6.1600,6.6789,7.2667,7.6789,8.2933,8.8567,9.3833,10.0800,11.1522,12.8422,15.4278,18.6133,21.4589,23.6178,26.2011,28.3522,29.2878,29.8756,30.5178,30.8478,30.6300,30.7011,32.0400,35.8052,37.1979,38.5905,39.9832,41.3759,42.7685,44.1612
69,24,0.328,2.844,11.218,0.344,3.928,8.7256,9.8078,10.7678,11.5389,12.5156,13.9833,15.0667,15.6167,16.4289,18.0544,20.9856,25.5211,30.6022,34.1100,35.8467,37.9578,39.4144,39.4478,39.2122,39.1156,38.7144,37.6333,37.2533,38.5044,46.3740,47.9945,49.6150,51.2355,52.8561,54.4766,56.0971
70,24,0.445,5.477,21.424,1.386,10.722,8.8300,9.5267,10.1678,10.7633,11.4144,12.4389,13.2633,13.8322,14.5911,15.9322,18.1744,21.5267,25.2944,28.2478,30.1733,32.4300,34.2556,34.9511,35.3444,35.8189,36.0044,35.5733,35.4700,36.7678,41.9286,43.4136,44.8986,46.3836,47.8686,49.3536,50.8385
71,24,0.797,3.544,7.029,0.759,11.828,6.6167,7.3689,8.0600,8.7700,9.3722,10.2778,11.0900,11.7656,12.5689,13.9644,16.3167,19.8178,23.8667,27.1867,29.5433,32.1067,34.0833,34.8578,35.2844,35.8411,36.2256,35.8556,35.6156,36.9711,42.4540,44.0723,45.6905,47.3087,48.9270,50.5452,52.1634
72,24,0.296,2.147,6.63,1.038,13.336,8.0311,8.8778,9.6611,10.3556,11.0289,12.1678,13.1911,13.8900,14.7567,16.3367,19.1133,23.5378,28.6833,32.6644,35.1044,37.5733,39.1322,39.0367,38.5589,38.3400,37.9133,36.7367,35.8756,36.9478,45.4320,47.0748,48.7177,50.3605,52.0034,53.6462,55.2890
73,24,0.66,2.664,5.065,0.481,7.692,7.8433,8.6378,9.2656,9.6678,10.2900,11.5356,12.6900,13.4322,14.2244,15.7744,18.5444,22.6689,27.0222,30.3133,32.5156,34.8256,36.5356,37.0711,37.2189,37.5678,37.7189,36.8722,36.0189,37.1756,44.2903,45.9154,47.5406,49.1657,50.7908,52.4159,54.0410
74,24,0.157,3.174,27.344,3.159,0.013,6.4544,7.2111,7.8200,8.3278,8.8089,9.6433,10.4167,11.0144,11.6733,12.8678,15.1267,18.7900,23.1222,26.5700,28.8200,31.0633,32.5756,32.6678,32.3511,32.3378,32.2700,31.3589,30.5089,31.4678,38.2698,39.6871,41.1045,42.5218,43.9392,45.3565,46.7739
75,24,0.387,1.872,4.255,0.47,7.145,7.7622,8.3767,8.9044,9.3811,10.1322,11.2144,12.0633,12.6056,13.3167,14.6733,17.0522,20.6511,24.7800,27.8044,29.4189,31.5544,33.2589,33.6433,33.7211,33.7978,33.4400,32.3222,31.9044,33.0900,39.4737,40.8821,42.2904,43.6987,45.1071,46.5154,47.9237
